"","taxa_id","Kingdom","Phylum","Class","Orders","Family","Genus","Species","common_name","RecordsWithDenominators","NeoplasiaWithDenominators","NeoplasiaPrevalence","X.","MalignancyKnown","Malignant","MalignancyPrevalence","PropMalignant","Benign","BenignPrevalence","PropBenign","X..","RecordsFromAllSources","NeoplasiaFromAllSources","Necropsies","X.Sources","SE_simple","female_maturity","male_maturity","Gestation","Weaning","Infancy","litter_size","litters_year","interbirth_interval","birth_weight","weaning_weight","adult_weight","growth_rate","max_longevity","metabolic_rate"
"2847",1041,"Animalia","Chordata","Amphibia","Anura","Centrolenidae","Centrolene","Centrolene ilex",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2848",1790,"Animalia","Chordata","Mammalia","Perissodactyla","Equidae","Equus","Equus zebra",NA,2,2,1,"-",2,1,0.5,0.5,1,0.5,0.5,"-",2,2,2,2,0.707106781,33.1689677843524,42.0447074293228,11.9000657462196,9.99342537804076,9.99342537804076,-1,0.6,22.02,35000,117097.78,296000,-1,398.4,-1
"2849",1186,"Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Cheilodactylus","Cheilodactylus nigripes",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2850",19448,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Protobothrops","Protobothrops mangshanensis","Mangshan Viper",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2851",3893,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Somateria","Somateria fischeri",NA,12,0,0,"-",0,0,0,NA,0,0,NA,"-",12,0,12,2,0.288675135,23.9973701512163,23.9973701512163,-1,-1,73,4.7,-1,-1,-1,-1,1558,-1,216,-1
"2852",2700,"Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Notamacropus","Notamacropus rufogriseus","Red Wallaby",77,3,0.038961039,"-",2,2,0.025974026,1,0,0,0,"-",77,3,77,15,0.113960576,12.9848783694938,19.9868507560815,0.953320184089415,6.14727153188692,6.14727153188692,1.01,-1,8.97,0.598,1483.3,16200,-1,182.4,-1
"2853",347,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Anodorhynchus","Anodorhynchus hyacinthinus","Hyacinth Macaw",31,3,0.096774194,"-",3,1,0.032258065,0.333333333,2,0.064516129,0.666666667,"-",31,3,31,11,0.179605302,-1,-1,-1,-1,15.3481865429231,2.2,-1,-1,-1,-1,1330,-1,465.6,-1
"2854",3205,"Animalia","Chordata","Aves","Pelecaniformes","Pelecanidae","Pelecanus","Pelecanus onocrotalus","Eastern white pelican",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,41.8191321499014,-1,-1,-1,1272.138,-1,-1,-1,-1,-1,9520,-1,612,-1
"2855",357,"Animalia","Chordata","Reptilia","Squamata","Dactyloidae","Anolis","Anolis equestris",NA,20,4,0.2,"-",8,3,0.15,1,0,0,0,"-",25,9,20,7,0.223606798,-1,-1,-1,-1,6.52693499892349,-1,-1,-1,-1,-1,56,-1,198,-1
"2856",2237,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Himantura","Himantura leoparda",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857",1721,"Animalia","Chordata","Aves","Pelecaniformes","Ardeidae","Egretta","Egretta thula",NA,4,1,0.25,"-",1,1,0.25,1,0,0,0,"-",4,1,4,4,0.5,11.9986850756082,11.9986850756082,0.591715976331361,-1,36.5,3.64,-1,-1,20,-1,314,-1,273.6,-1
"2858",3640,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rangifer","Rangifer tarandus","Caribou",34,4,0.117647059,"-",6,2,0.058823529,0.333333333,2,0.058823529,0.666666667,"-",36,6,34,9,0.171498585,21.7619986850756,22.353714661407,7.49506903353057,3.94477317554241,3.94477317554241,1.1,1.1,12,6500,20000,101250,0.0047,261.6,-1
"2859",727,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","Bos taurus","Cattle",12,1,0.083333333,"-",2,1,0.083333333,1,0,0,0,"-",13,2,12,8,0.288675135,18.0144641683103,24.8241288625904,9.10585141354372,6.00394477317554,6.00394477317554,-1,-1,-1,10433,-1,750000,0.0031,240,-1
"2860",2776,"Animalia","Chordata","Aves","Piciformes","Ramphastidae","Megalaima","Megalaima mystacophanos",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,2,0.447213595,-1,-1,-1,-1,1,2.9,-1,-1,-1,-1,77.525,-1,-1,-1
"2861",2947,"Animalia","Chordata",NA,"Ceratodontiformes","Ceratodontidae","Neoceratodus","Neoceratodus forsteri","Australian Lungfish",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,-1,-1,31.645745449326,-1,-1,-1,-1,-1,-1,-1,960,-1
"2862",2704,"Animalia","Chordata","Mammalia","Macroscelidea","Macroscelididae","Macroscelides","Elephantulus edwardii","Short-eared Elephant Shrew",63,4,0.063492063,"-",3,2,0.031746032,0.666666667,1,0.015873016,0.333333333,"-",63,4,63,4,0.125988158,1.44641683103222,-1,2.13675213675214,0.624589086127548,0.624589086127548,1.6,-1,-1,-1,-1,40,-1,104.4,52.57
"2863",2982,"Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Nestor","Nestor notabilis",NA,6,2,0.333333333,"-",2,2,0.333333333,1,0,0,0,"-",6,2,6,4,0.40824829,-1,-1,-1,-1,18.591875451479,2.75,-1,-1,-1,-1,867.5,-1,564,-1
"2864",1444,"Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus cryptoleucus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,0.690335305719921,-1,8.62346563494134,5.45,-1,-1,14.4,-1,534,0.252,261.6,-1
"2865",2296,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Hydrodynastes","Hydrodynastes gigas","Boipevassu Cobra",33,1,0.03030303,"-",6,1,0.03030303,0.5,0,0,0.5,"-",38,6,33,8,0.174077656,-1,-1,-1,-1,6.68516372617012,10,-1,-1,-1,-1,-1,-1,202.8,-1
"2866",169,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Alopochen","Alopochen aegyptiaca",NA,16,1,0.0625,"-",1,1,0.0625,1,0,0,0,"-",16,1,16,9,0.25,23.9973701512163,23.9973701512163,0.953320184089415,-1,73,8.484375,-1,-1,54,-1,1900,-1,306,-1
"2867",4196,"Animalia","Chordata","Reptilia","Crocodylia","Crocodylidae","Tomistoma","Tomistoma schlegelii",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,3,0.577350269,-1,0.811965811965812,2.62984878369494,3.36949375410914,3.36949375410914,7305,31.79985704,7305,-1,-1,-1,-1,296.4,-1
"2868",3799,"Animalia","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes","Sebastes maliger",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,-1,-1,35.6014636304918,-1,-1,-1,-1,-1,1804,-1,1080,-1
"2869",4164,"Animalia","Chordata","Aves","Passeriformes","Thraupidae","Thraupis","Thraupis cyanocephala",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,36,-1,-1,-1
"2870",4484,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Vipera","Vipera eriwanensis",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,24.0131492439185,-1,7.51586454421493,10,-1,-1,-1,-1,180.5,-1,228,-1
"2871",7229,"Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Spondyliosoma","Spondyliosoma cantharus","Black Sea Bream",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,1,0.577350269,-1,-1,-1,-1,5.93357727174863,-1,-1,-1,-1,-1,671,-1,180,-1
"2872",3003,"Animalia","Chordata","Amphibia","Caudata","Salamandridae","Notophthalmus","Notophthalmus meridionalis",NA,10,0,0,"-",0,0,0,NA,0,0,NA,"-",10,0,10,5,0.316227766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",10702,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Echis","Echis carinatus","Saw-scaled Viper",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,1,0.447213595,-1,0.585141354372124,0.782380013149244,-1,17.8,-1,14,-1,-1,-1,-1,-1,285.6,-1
"2874",4453,"Animalia","Chordata","Reptilia","Squamata","Varanidae","Varanus","Varanus komodoensis",NA,8,2,0.25,"-",4,2,0.25,1,0,0,0,"-",10,4,8,8,0.353553391,59.9934253780408,59.9934253780408,1.61078238001315,-1,182.5,22,1.1,-1,100,-1,87000,-1,744,-1
"2875",1873,"Animalia","Chordata","Amphibia","Caudata","Plethodontidae","Eurycea","Eurycea rathbuni",NA,15,0,0,"-",0,0,0,NA,0,0,NA,"-",15,0,15,4,0.25819889,-1,-1,-1,-1,4.07438972660072,-1,-1,-1,-1,-1,-1,-1,123.6,-1
"2876",2523,"Animalia","Chordata","Mammalia","Primates","Callitrichidae","Leontopithecus","Leontopithecus rosalia","Golden lion tamarin",8,0,0,"-",5,0,0,1,0,0,0,"-",13,5,8,2,0.353553391,17.9815910585141,23.9973701512163,4.2077580539119,4.30637738330046,4.30637738330046,1.94,1.8,6.21,55.3,165,654.5,0.0077,379.2,-1
"2877",1645,"Animalia","Chordata","Reptilia","Testudines","Emydidae","Deirochelys","Deirochelys reticularia",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,3,0.5,59.9934253780408,29.9802761341223,3.78040762656147,-1,136.85,8.5,-1,-1,8.55,-1,910.5,-1,288,-1
"2878",1706,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Ducula","Ducula forsteni",NA,46,5,0.108695652,"-",3,2,0.043478261,0.666666667,1,0.02173913,0.333333333,"-",46,5,46,15,0.147441956,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,510,-1,-1,-1
"2879",2792,"Animalia","Chordata","Aves","Piciformes","Picidae","Melanerpes","Melanerpes uropygialis",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,2,0.707106781,-1,-1,0.460223537146614,-1,4.35128999928232,-1,-1,-1,-1,-1,65,-1,132,-1
"2880",1079,"Animalia","Chordata","Actinopterygii","Lophiiformes","Ceratiidae","Ceratias","Ceratias holboelli",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2881",1719,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Echis","Echis coloratus",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,11.1946824526991,-1,-1,-1,-1,-1,-1,-1,339.6,-1
"2882",1,"Animalia","Chordata","Mammalia","Carnivora","Ailuridae","Ailurus","Ailurus fulgens","Red Panda",38,2,0.052631579,"-",3,1,0.026315789,0.666666667,1,0.026315789,0.333333333,"-",39,3,38,21,0.162221421,18.0802103879027,18.0802103879027,3.81328073635766,4.50361604207758,4.50361604207758,1.7,-1,12,100,1140,4325,0.009,228,838.36
"2883",2801,"Animalia","Chordata","Reptilia","Crocodylia","Crocodylidae","Melanosuchus","Melanosuchus niger",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,15.822872724663,39.30013928,-1,-1,91,-1,82000,-1,480,-1
"2884",4254,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Treron","Treron sphenurus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,1.7,-1,-1,-1,-1,210,-1,-1,-1
"2885",2506,"Animalia","Chordata","Actinopterygii","Perciformes","Latidae","Lates","Lates niloticus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,29.9802761341223,-1,-1,-1,912,-1,-1,-1,-1,-1,110000,-1,93.6,-1
"2886",1647,"Animalia","Chordata","Mammalia","Cetacea","Delphinidae","Delphinus","Delphinus delphis","Common Dolphin",31,0,0,"-",0,0,0,NA,0,0,NA,"-",31,0,31,1,0.179605302,57.6594345825115,52.0381328073636,9.8948060486522,11.3412228796844,11.3412228796844,0.98,0.4,18.01,7000,40000,80000,-1,240,-1
"2887",19358,"Animalia","Chordata","Reptilia","Squamata","Anguidae","Abronia","Abronia vasconcelosii","Guatemalan Arboreal Lizard",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888",19772,"Animalia","Chordata","Actinopterygii","Cichliformes","Cichlidae","Maylandia","Maylandia estherae","Red zebra",4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889",19355,"Animalia","Ostariophysi","Cypriniformes","Cyprinoidea","Cyprinidae","Esomus","Esomus danricus","Flying Barb",2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890",4232,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Tragelaphus","Tragelaphus angasii",NA,7,0,0,"-",0,0,0,NA,0,0,NA,"-",7,0,7,2,0.377964473,14.8586456278764,21.2199211045365,7.36357659434583,7.00197238658777,7.00197238658777,-1,1.2,9.7,5232.5,-1,120000,-1,222,-1
"2891",2855,"Animalia","Chordata","Actinopterygii","Characiformes","Characidae","Moenkhausia","Moenkhausia pittieri",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892",2943,"Animalia","Chordata","Amphibia","Caudata","Proteidae","Necturus","Necturus maculosus",NA,12,0,0,"-",0,0,0,NA,0,0,NA,"-",12,0,12,7,0.288675135,71.9921104536489,59.9934253780408,1.64365548980934,-1,200.75,68,-1,-1,-1,-1,-1,-1,408,-1
"2893",19610,"Animalia","Chordata","Actinopterygii","Cichliformes","Cichlidae","Pseudotropheus","Pseudotropheus demasoni","Demasons Cichlid",5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,1,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2894",84,"Animalia","Chordata","Aves","Galliformes","Numididae","Acryllium","Acryllium vulturinum",NA,39,5,0.128205128,"-",5,4,0.102564103,0.8,1,0.025641026,0.2,"-",39,5,39,12,0.160128154,-1,-1,-1,-1,1,10,-1,-1,-1,-1,1333.875,-1,-1,-1
"2895",949,"Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Capra","Capra falconeri",NA,13,3,0.230769231,"-",3,1,0.076923077,0.333333333,2,0.153846154,0.666666667,"-",13,3,13,4,0.277350098,24.4904667981591,33.3662064431295,5.35831689677843,5.48980933596318,5.48980933596318,1.73,-1,-1,-1,-1,41000,-1,229.2,-1
"2896",1370,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Elaphe","Coelognathus radiata",NA,4,3,0.75,"-",3,3,0.75,1,0,0,0,"-",4,3,4,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897",17038,"Animalia","Chordata","Aves","Passeriformes","Turdidae","Turdus","Turdus viscivorus","Mistlethrush",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,11.9986850756082,11.9986850756082,-1,-1,36.5,3.95,-1,-1,-1,-1,117.5,-1,254.4,-1
"2898",1174,"Animalia","Chordata","Reptilia","Squamata","Boidae","Charina","Charina bottae",NA,4,0,0,"-",0,0,0,NA,0,0,NA,"-",4,0,4,2,0.5,-1,-1,-1,-1,10.4826531800892,-1,-1,-1,-1,-1,219,-1,318,-1
"2899",380,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","Anser cygnoides",NA,3,1,0.333333333,"-",0,0,0,NA,0,0,NA,"-",3,1,3,3,0.577350269,-1,-1,-1,-1,12.2627263616138,5.500350385,-1,-1,-1,-1,3475,-1,372,-1
"2900",1196,"Animalia","Chordata","Reptilia","Testudines","Chelidae","Chelodina","Chelodina mccordi","McCords snake-necked turtle",96,0,0,"-",0,0,0,NA,0,0,NA,"-",96,0,96,6,0.102062073,-1,-1,-1,-1,1,6.5,-1,-1,-1,-1,-1,-1,-1,-1
"2901",569,"Animalia","Chordata","Mammalia","Primates","Cebidae","Ateles","Ateles paniscus","Spider Monkey",16,6,0.375,"-",6,2,0.125,0.333333333,4,0.25,0.666666667,"-",16,6,16,10,0.25,49.8356344510191,42.077580539119,7.52794214332676,26.1341222879684,26.1341222879684,-1,0.5,35.24,452.5,3790,7887.5,-1,552,-1
"2902",3489,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Psammophylax","Psammophylax rhombeatus",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,-1,-1,-1,-1,1,-1,26,-1,-1,-1,-1,-1,-1,-1
"2903",3758,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus uniformis",NA,1,1,1,"-",1,1,1,1,0,0,0,"-",1,1,1,1,1,-1,24.0138067061144,-1,-1,730.5,9.4,-1,-1,1.9,-1,35.21,-1,-1,-1
"2904",1163,"Animalia","Chordata","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo pfefferi",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905",743,"Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops asper","Fer-de-lance",12,3,0.25,"-",3,2,0.166666667,0.666666667,1,0.083333333,0.333333333,"-",12,3,12,6,0.288675135,-1,-1,-1,-1,8.06966508957813,-1,-1,-1,-1,-1,1037,-1,244.8,-1
"2906",315,"Animalia","Chordata","Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus boreas",NA,2,1,0.5,"-",1,0,0,0,1,0.5,1,"-",2,1,2,2,0.707106781,35.9960552268245,35.9960552268245,-1,-1,109.5,5200,-1,-1,-1,-1,-1,-1,138,-1
"2907",1061,"Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cephalopholis","Cephalopholis argus",NA,1,1,1,"-",1,1,1,1,0,0,0,"-",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908",3150,"Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Paracanthurus","Paracanthurus hepatus","Regal tang",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909",1659,"Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus matschiei",NA,11,4,0.363636364,"-",0,0,0,NA,0,0,NA,"-",11,4,11,1,0.301511345,27.7777777777778,31.2018408941486,1.05193951347797,16.4365548980934,16.4365548980934,1.01,1.03,13.48,-1,-1,7200,-1,322.8,1426.8
"2910",1726,"Animalia","Chordata","Actinopterygii","Perciformes","Carangidae","Elagatis","Elagatis bipinnulata",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911",4500,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","Vulpes lagopus",NA,15,2,0.133333333,"-",7,1,0.066666667,0.857142857,1,0.066666667,0.142857143,"-",20,7,15,9,0.25819889,9.99342537804076,9.99342537804076,1.70940170940171,1.67652859960552,1.67652859960552,7.65,1.1,12,70,-1,5200,-1,195.6,1627.2
"2912",19398,"Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Asterina","Asterina gibbosa","cushion star",7,0,0,"-",0,0,0,NA,0,0,NA,"-",7,0,7,1,0.377964473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",1708,"Animalia","Chordata","Aves","Passeriformes","Mimidae","Dumetella","Dumetella carolinensis",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,11.9986850756082,11.9986850756082,0.427350427350427,-1,36.5,3.875,-1,-1,-1,-1,34.5,-1,214.8,-1
"2914",19690,"Animalia","Acanthopterygii","Perciformes","Percoidei","Pomacanthidae","Pomacanthus","Pomacanthus imperator","Emperor Angelfish",1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915",166,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Gallicolumba","Alopecoenas xanthonurus",NA,5,0,0,"-",0,0,0,NA,0,0,NA,"-",5,0,5,3,0.447213595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2916",3787,"Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurus","Scyra acutifrons",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",2768,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Mazama","Mazama americana",NA,14,0,0,"-",0,0,0,NA,0,0,NA,"-",14,0,14,4,0.267261242,12.9848783694938,11.9986850756082,7.39644970414201,5.98290598290598,5.98290598290598,1.3,-1,-1,538.5,-1,33000,-1,205.2,-1
"2918",1615,"Animalia","Chordata","Actinopterygii","Cichliformes","Cichlidae","Cyphotilapia","Cyphotilapia frontosa","Blue-banded Cichlid",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919",4562,"Animalia","Chordata","Aves","Passeriformes","Zosteropidae","Zosterops","Zosterops japonicus",NA,9,0,0,"-",0,0,0,NA,0,0,NA,"-",9,0,9,1,0.333333333,11.9986850756082,11.9986850756082,0.361604207758054,-1,36.5,3.5,-1,-1,1.1,-1,11.25,-1,61.2,-1
"2920",1594,"Animalia","Chordata","Actinopterygii","Scorpaeniformes","Cyclopteridae","Cyclopteropsis","Cyclopterus lumpus","Lumpsucker",19,1,0.052631579,"-",1,0,0,0,1,0.052631579,1,"-",19,1,19,2,0.229415734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921",2814,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Mergus","Mergus merganser","Goosander",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,3,0.577350269,23.9973701512163,23.9973701512163,0.986193293885602,-1,73,10,-1,-1,46.2,-1,1445,-1,177.6,-1
"2922",8619,"Animalia","Chordata","Reptilia","Squamata","Elapidae","Oxyuranus","Oxyuranus scutellatus","Taipan",10,1,0.1,"-",1,0,0,0,1,0.1,1,"-",10,1,10,1,0.316227766,-1,0.512820512820513,0.512820512820513,2.39973701512163,2.39973701512163,294,14,258,-1,22.7,1.5,-1,187.2,-1
"2923",1142,"Animalia","Chordata","Mammalia","Cingulata","Dasypodidae","Chaetophractus","Chaetophractus vellerosus","Screaming hairy armadillo",3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,-1,-1,-1,-1,6.40826345348851,-1,-1,-1,-1,-1,840,-1,194.4,303.6
"2924",3139,"Animalia","Chordata","Reptilia","Squamata","Colubridae","Pantherophis","Pantherophis emoryi",NA,1,0,0,"-",0,0,0,NA,0,0,NA,"-",1,0,1,1,1,19.723865877712,18.8678500986193,1.69296515450362,-1,58.698,12,-1,-1,-1,-1,900,-1,387.6,-1
"2925",15,"Animalia","Chordata","Aves","Strigiformes","Strigidae","Pulsatrix","Pulsatrix perspicillat",NA,3,0,0,"-",0,0,0,NA,0,0,NA,"-",3,0,3,2,0.577350269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926",1026,"Animalia","Chordata","Mammalia","Rodentia","Caviidae","Cavia","Cavia porcellus",NA,10,4,0.4,"-",5,2,0.2,0.8,1,0.1,0.2,"-",12,6,10,7,0.316227766,2.16962524654832,2.49835634451019,2.2353714661407,0.591715976331361,0.591715976331361,3.8,-1,3.16,85,228,728,0.0106,144,-1
"2927",3752,"Animalia","Chordata","Reptilia","Squamata","Phrynosomatidae","Sceloporus","Sceloporus magister",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,24.0138067061144,-1,-1,730.5,9.4,-1,-1,1.9,-1,35.21,-1,70.8,-1
"2928",4545,"Animalia","Chordata","Aves","Columbiformes","Columbidae","Zenaida","Zenaida auriculata",NA,2,0,0,"-",0,0,0,NA,0,0,NA,"-",2,0,2,1,0.707106781,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,110.75,-1,-1,-1
"2929",2144,"Animalia","Chordata","Mammalia","Primates","Lemuridae","Hapalemur","Hapalemur alaotrensis","Alaotran Gentle Lemur",4,1,0.25,"-",1,0,0,0,1,0.25,1,"-",4,1,4,1,0.5,28.9452163050625,-1,4.64299802761341,4.83234714003945,4.83234714003945,1.2,1.1,0.911129363,45.2,-1,1275.105,-1,279.6,-1
"2930",716,"Animalia","Chordata","Amphibia","Anura","Bombinatoridae","Bombina","Bombina orientalis","Oriental fire-bellied toad",18,0,0,"-",0,0,0,NA,0,0,NA,"-",18,0,18,9,0.23570226,-1,-1,-1,-1,6.25003472624189,148,-1,-1,-1,-1,-1,-1,189.6,-1
"2931",3340,"Animalia","Chordata","Aves","Pelecaniformes","Threskiornithidae","Platalea","Platalea ajaja",NA,31,9,0.290322581,"-",9,0,0,0,9,0.290322581,1,"-",31,9,31,10,0.179605302,35.9960552268245,35.9960552268245,0.756081525312295,-1,109.5,-1,-1,-1,50,-1,1036.97,-1,336,-1
"2932",1657,"Animalia","Chordata","Mammalia","Diprotodontia","Macropodidae","Dendrolagus","Dendrolagus goodfellowi","Goodfellows tree kangaroo",24,2,0.083333333,"-",2,1,0.041666667,0.5,1,0.041666667,0.5,"-",24,2,24,11,0.204124145,29.4898093359632,-1,1.4792899408284,11.8343195266272,11.8343195266272,-1,1.03,1.122518823,-1,-1,7400,-1,283.2,-1
"2933",3111,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Oxyura","Oxyura jamaicensis",NA,34,2,0.058823529,"-",2,1,0.029411765,0.5,1,0.029411765,0.5,"-",34,2,34,11,0.171498585,11.9986850756082,11.9986850756082,0.756081525312295,-1,36.5,-1,-1,-1,43,-1,542,-1,163.2,-1
"2934",2094,"Animalia","Chordata","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax funebris",NA,7,0,0,"-",0,0,0,NA,0,0,NA,"-",7,0,7,5,0.377964473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
