"","n","min","model","pval","simslope","slope"
"x3369",49,10,"PGLSSEY",0.68,0,-9.08935400757191e-08
"x12369",49,10,"PGLSSEYOPTIM",0.56,0,-1.30818902883878e-07
"12369",49,10,"Compar",0.138756875892255,0,1.25351856755088e-06
"x3370",49,10,"PGLSSEY",1,0,5.74362683960802e-10
"x12370",49,10,"PGLSSEYOPTIM",0.79,0,-2.51939750926242e-08
"12370",49,10,"Compar",0.0355059226463481,0,-7.43854317764923e-07
"x3371",49,10,"PGLSSEY",0.85,0,1.27031474501652e-08
"x12371",49,10,"PGLSSEYOPTIM",0.66,0,2.75279273085251e-08
"12371",49,10,"Compar",0.0605220863391509,0,-4.8363157572455e-07
"x3372",44,10,"PGLSSEY",0.63,0,-2.53106049701768e-08
"x12372",44,10,"PGLSSEYOPTIM",0.72,0,-1.89783210692986e-08
"12372",44,10,"Compar",0.134943899780626,0,-2.71478293000737e-07
"x3373",48,10,"PGLSSEY",0.77,0,6.07645423460343e-08
"x12373",48,10,"PGLSSEYOPTIM",0.82,0,4.71341297098284e-08
"12373",48,10,"Compar",0.128505168074356,0,-1.10441499583952e-06
"x3374",45,10,"PGLSSEY",0.62,0,-1.30317259305718e-07
"x12374",45,10,"PGLSSEYOPTIM",0.83,0,-5.7645150957666e-08
"12374",NA,NA,"Compar",NA,NA,NA
"x3375",48,10,"PGLSSEY",0.7,0,-3.13247230049997e-08
"x12375",48,10,"PGLSSEYOPTIM",0.66,0,-3.67432325155771e-08
"12375",NA,NA,"Compar",NA,NA,NA
"x3376",47,10,"PGLSSEY",0.62,0,2.54183812613728e-08
"x12376",47,10,"PGLSSEYOPTIM",0.45,0,3.98936483361767e-08
"12376",NA,NA,"Compar",NA,NA,NA
"x3377",48,10,"PGLSSEY",0.8,0,-1.9749257059872e-07
"x12377",48,10,"PGLSSEYOPTIM",0.8,0,-2.01556285798851e-07
"12377",48,10,"Compar",0.147128325100959,0,-4.22167185636067e-06
"x3378",49,10,"PGLSSEY",0.84,0,-2.17284109008486e-08
"x12378",49,10,"PGLSSEYOPTIM",0.95,0,6.3772710099127e-09
"12378",49,10,"Compar",0.738834055630472,0,1.22090238486292e-07
"x3379",46,10,"PGLSSEY",0.63,0,9.74370162004929e-08
"x12379",46,10,"PGLSSEYOPTIM",0.57,0,1.20668803202453e-07
"12379",46,10,"Compar",0.54172323910908,0,-4.74396388842727e-07
"x3380",46,10,"PGLSSEY",0.78,0,-5.67737361255164e-08
"x12380",46,10,"PGLSSEYOPTIM",0.74,0,-6.70166835405257e-08
"12380",NA,NA,"Compar",NA,NA,NA
"x3381",48,10,"PGLSSEY",0.88,0,4.61294700809375e-08
"x12381",48,10,"PGLSSEYOPTIM",0.83,0,6.37342636495121e-08
"12381",48,10,"Compar",0.797895388709694,0,-2.57958620230362e-07
"x3382",46,10,"PGLSSEY",0.57,0,-1.48832630811489e-07
"x12382",46,10,"PGLSSEYOPTIM",0.5,0,-1.74950765563439e-07
"12382",46,10,"Compar",0.202776040586254,0,1.40286489361424e-06
"x3383",48,10,"PGLSSEY",1,0,-1.47800547452417e-11
"x12383",48,10,"PGLSSEYOPTIM",0.99,0,3.61201361262756e-10
"12383",48,10,"Compar",0.830783581968076,0,-2.65465329723914e-08
"x3384",47,10,"PGLSSEY",0.77,0,-4.86655347103288e-08
"x12384",47,10,"PGLSSEYOPTIM",0.81,0,-4.0707899012772e-08
"12384",47,10,"Compar",0.898004874263616,0,-7.57104557203766e-08
"x3385",47,10,"PGLSSEY",0.99,0,1.51716703608531e-09
"x12385",47,10,"PGLSSEYOPTIM",0.94,0,-9.31741679149966e-09
"12385",47,10,"Compar",0.798522561551277,0,1.02858820538589e-07
"x3386",47,10,"PGLSSEY",0.98,0,-7.24888885624502e-09
"x12386",47,10,"PGLSSEYOPTIM",0.88,0,3.9044603873358e-08
"12386",47,10,"Compar",0.912894291264928,0,9.45094777368767e-08
"x3387",48,10,"PGLSSEY",0.64,0,1.29533999170953e-07
"x12387",48,10,"PGLSSEYOPTIM",0.72,0,1.00776599899195e-07
"12387",48,10,"Compar",0.24391813219314,0,1.21256424056884e-06
"x3388",48,10,"PGLSSEY",0.8,0,6.43459785756141e-08
"x12388",48,10,"PGLSSEYOPTIM",0.86,0,4.35366600816139e-08
"12388",48,10,"Compar",0.134252293064522,0,1.45275925289693e-06
"x3389",47,10,"PGLSSEY",0.51,0,1.20135315316525e-07
"x12389",47,10,"PGLSSEYOPTIM",0.44,0,1.44223981461003e-07
"12389",47,10,"Compar",0.371275356159702,0,6.32013031293854e-07
"x3390",44,10,"PGLSSEY",0.71,0,-8.18405375145831e-08
"x12390",44,10,"PGLSSEYOPTIM",0.64,0,-1.03265286277047e-07
"12390",44,10,"Compar",0.201077098534757,0,-1.03361759006351e-06
"x3391",48,10,"PGLSSEY",0.37,0,1.75829839117661e-07
"x12391",48,10,"PGLSSEYOPTIM",0.59,0,1.06550222827803e-07
"12391",48,10,"Compar",0.967968017144114,0,-2.77696611284459e-08
"x3392",47,10,"PGLSSEY",0.78,0,1.94032779233001e-08
"x12392",47,10,"PGLSSEYOPTIM",0.75,0,2.32602925185672e-08
"12392",47,10,"Compar",0.512326873618491,0,-1.65769044745108e-07
"x3393",49,10,"PGLSSEY",0.78,0,2.89855202961649e-08
"x12393",49,10,"PGLSSEYOPTIM",0.81,0,2.50056549591677e-08
"12393",49,10,"Compar",0.199287174472562,0,-4.62369716848411e-07
"x3394",47,10,"PGLSSEY",0.88,0,-4.85301811120445e-09
"x12394",47,10,"PGLSSEYOPTIM",0.96,0,1.44762653874819e-09
"12394",47,10,"Compar",0.591118304584648,0,-6.27683876051047e-08
"x3395",47,10,"PGLSSEY",0.77,0,3.32958727687492e-08
"x12395",47,10,"PGLSSEYOPTIM",0.79,0,3.36583458007229e-08
"12395",47,10,"Compar",0.244380592713907,0,4.69054445027473e-07
"x3396",46,10,"PGLSSEY",0.55,0,-1.11994750762024e-06
"x12396",46,10,"PGLSSEYOPTIM",0.58,0,-1.04965766634755e-06
"12396",46,10,"Compar",0.743220417996376,0,1.90526470599887e-06
"x3397",47,10,"PGLSSEY",0.88,0,1.00290217184109e-08
"x12397",47,10,"PGLSSEYOPTIM",0.89,0,8.96823048971842e-09
"12397",47,10,"Compar",0.0150342115821078,0,5.5473567489307e-07
"x3398",46,10,"PGLSSEY",0.7,0,-1.18625787221021e-08
"x12398",46,10,"PGLSSEYOPTIM",0.68,0,-1.27113942106161e-08
"12398",46,10,"Compar",0.64456877159025,0,-4.57938473037549e-08
"x3399",45,10,"PGLSSEY",0.99,0,-1.25312225756763e-09
"x12399",45,10,"PGLSSEYOPTIM",0.69,0,7.29328293288669e-08
"12399",45,10,"Compar",0.807483868527428,0,-1.58565783010841e-07
"x3400",45,10,"PGLSSEY",0.51,0,-1.40174326304689e-07
"x12400",45,10,"PGLSSEYOPTIM",0.47,0,-1.51847894355169e-07
"12400",45,10,"Compar",0.190648569195932,0,-9.36737030049792e-07
"x3401",43,10,"PGLSSEY",0.51,0,-2.9732775264435e-08
"x12401",43,10,"PGLSSEYOPTIM",0.37,0,-3.89078744763802e-08
"12401",43,10,"Compar",0.272181147027121,0,-1.96194210942581e-07
"x3402",48,10,"PGLSSEY",0.95,0,-9.52432980823908e-09
"x12402",48,10,"PGLSSEYOPTIM",0.97,0,-6.05671549842064e-09
"12402",NA,NA,"Compar",NA,NA,NA
"x3403",46,10,"PGLSSEY",0.98,0,5.79032454706524e-09
"x12403",46,10,"PGLSSEYOPTIM",0.84,0,5.25969055023071e-08
"12403",46,10,"Compar",0.813133770856206,0,-1.99197249241332e-07
"x3404",48,10,"PGLSSEY",0.86,0,-4.28519146390184e-08
"x12404",48,10,"PGLSSEYOPTIM",0.87,0,-3.96094214401107e-08
"12404",48,10,"Compar",0.928469717183236,0,7.7916453422166e-08
"x3405",47,10,"PGLSSEY",0.7,0,-1.35827196754578e-07
"x12405",47,10,"PGLSSEYOPTIM",0.71,0,-1.31374526504273e-07
"12405",47,10,"Compar",0.580236359485206,0,6.68139947173883e-07
"x3406",47,10,"PGLSSEY",0.93,0,2.02434554182298e-08
"x12406",47,10,"PGLSSEYOPTIM",0.95,0,1.50937378965194e-08
"12406",47,10,"Compar",0.0216833572435835,0,-1.97958304452813e-06
"x3407",47,10,"PGLSSEY",0.92,0,-7.21967915399412e-09
"x12407",47,10,"PGLSSEYOPTIM",0.59,0,-4.14227983354597e-08
"12407",47,10,"Compar",0.109923377628211,0,-4.47655953244065e-07
"x3408",47,10,"PGLSSEY",0.71,0,9.30147342936881e-08
"x12408",47,10,"PGLSSEYOPTIM",0.78,0,6.87329606430152e-08
"12408",47,10,"Compar",0.340468636310018,0,8.38243609408992e-07
"x3409",47,10,"PGLSSEY",0.56,0,-2.66835955581104e-08
"x12409",47,10,"PGLSSEYOPTIM",0.67,0,-1.89068586917926e-08
"12409",47,10,"Compar",0.556793483523787,0,1.05014469218625e-07
"x3410",46,10,"PGLSSEY",0.85,0,-8.53955927383031e-09
"x12410",46,10,"PGLSSEYOPTIM",0.71,0,-1.66341139929552e-08
"12410",46,10,"Compar",0.129914175415343,0,-2.33580927483104e-07
"x3411",45,10,"PGLSSEY",0.81,0,-1.65823815054102e-07
"x12411",45,10,"PGLSSEYOPTIM",0.9,0,-8.63426584493078e-08
"12411",45,10,"Compar",0.335661451525863,0,2.20221150300992e-06
"x3412",48,10,"PGLSSEY",0.66,0,-2.08761531052906e-08
"x12412",48,10,"PGLSSEYOPTIM",0.65,0,-2.18633798311222e-08
"12412",48,10,"Compar",0.0489349141061002,0,-3.67305097059386e-07
"x3413",44,10,"PGLSSEY",0.71,0,2.21109927598258e-08
"x12413",44,10,"PGLSSEYOPTIM",0.71,0,-2.39029367023149e-08
"12413",44,10,"Compar",0.296334436906776,0,2.37558134459929e-07
"x3414",42,10,"PGLSSEY",0.83,0,5.14212481324868e-08
"x12414",42,10,"PGLSSEYOPTIM",0.83,0,4.94601261429142e-08
"12414",42,10,"Compar",0.62791885842508,0,3.64049559563126e-07
"x3415",43,10,"PGLSSEY",0.74,0,-1.32643999656285e-08
"x12415",43,10,"PGLSSEYOPTIM",0.89,0,-5.47153021315194e-09
"12415",43,10,"Compar",0.0188424267764,0,4.05428586746813e-07
"x3416",49,10,"PGLSSEY",0.5,0,7.19880036166076e-08
"x12416",49,10,"PGLSSEYOPTIM",0.73,0,3.65674817715012e-08
"12416",NA,NA,"Compar",NA,NA,NA
"x3417",45,10,"PGLSSEY",0.68,0,1.75558874025111e-08
"x12417",45,10,"PGLSSEYOPTIM",0.81,0,9.81142361321218e-09
"12417",45,10,"Compar",0.286741072375817,0,1.39789436589569e-07
"x3418",50,10,"PGLSSEY",0.81,0,6.50169262331254e-08
"x12418",50,10,"PGLSSEYOPTIM",0.88,0,4.17091480711607e-08
"12418",50,10,"Compar",0.891728296252888,0,1.31939002080132e-07
"x3419",45,10,"PGLSSEY",0.95,0,4.71994163232002e-09
"x12419",45,10,"PGLSSEYOPTIM",0.65,0,3.75658483091924e-08
"12419",45,10,"Compar",0.315723006267931,0,2.58571600800675e-07
"x3420",47,10,"PGLSSEY",0.75,0,-2.0290170385441e-08
"x12420",47,10,"PGLSSEYOPTIM",0.53,0,-3.31424061186606e-08
"12420",47,10,"Compar",0.00452273104947154,0,-7.81736014008306e-07
"x3421",46,10,"PGLSSEY",0.93,0,-3.49256114373449e-09
"x12421",46,10,"PGLSSEYOPTIM",1,0,-2.0328174426804e-11
"12421",46,10,"Compar",0.816019424571097,0,-2.86698828574159e-08
"x3422",48,10,"PGLSSEY",0.96,0,-2.10564606056123e-08
"x12422",48,10,"PGLSSEYOPTIM",0.73,0,1.54916790940822e-07
"12422",48,10,"Compar",0.0143809777363559,0,4.71928230568019e-06
"x3423",46,10,"PGLSSEY",0.56,0,-2.42115982266937e-08
"x12423",46,10,"PGLSSEYOPTIM",0.63,0,-2.02492675966146e-08
"12423",46,10,"Compar",0.0269392521335505,0,3.66361142408337e-07
"x3424",45,10,"PGLSSEY",0.6,0,1.51549241852229e-07
"x12424",45,10,"PGLSSEYOPTIM",0.61,0,1.50099565715353e-07
"12424",NA,NA,"Compar",NA,NA,NA
"x3425",45,10,"PGLSSEY",0.58,0,-1.36221055492781e-07
"x12425",45,10,"PGLSSEYOPTIM",0.56,0,-1.48042185619774e-07
"12425",45,10,"Compar",0.858198551538989,0,-1.72024204686021e-07
"x3426",46,10,"PGLSSEY",0.95,0,-8.78469583874312e-09
"x12426",46,10,"PGLSSEYOPTIM",0.93,0,-1.16128116883784e-08
"12426",NA,NA,"Compar",NA,NA,NA
"x3427",48,10,"PGLSSEY",0.73,0,-1.68890576255262e-08
"x12427",48,10,"PGLSSEYOPTIM",0.92,0,4.57517879771716e-09
"12427",48,10,"Compar",0.861690633270309,0,-3.22921444079034e-08
"x3428",50,10,"PGLSSEY",0.83,0,3.27216762948101e-08
"x12428",50,10,"PGLSSEYOPTIM",0.84,0,3.23935935838133e-08
"12428",50,10,"Compar",0.276663968850183,0,5.85758139933659e-07
"x3429",47,10,"PGLSSEY",0.59,0,-2.60348541108323e-08
"x12429",47,10,"PGLSSEYOPTIM",0.59,0,-2.59648282181406e-08
"12429",47,10,"Compar",0.196477157713772,0,-2.21186692911571e-07
"x3430",47,10,"PGLSSEY",0.95,0,1.37963472325778e-08
"x12430",47,10,"PGLSSEYOPTIM",0.73,0,-8.20990644310029e-08
"12430",47,10,"Compar",0.0050471329919386,0,-2.48122227060752e-06
"x3431",46,10,"PGLSSEY",0.75,0,-4.13279013850488e-08
"x12431",46,10,"PGLSSEYOPTIM",0.55,0,-8.08337711028992e-08
"12431",46,10,"Compar",0.0498080603690656,0,-9.23203202848449e-07
"x3432",44,10,"PGLSSEY",0.83,0,-1.99964584001553e-08
"x12432",44,10,"PGLSSEYOPTIM",0.92,0,9.41227031664706e-09
"12432",44,10,"Compar",0.215964064027793,0,4.21167383665732e-07
"x3433",49,10,"PGLSSEY",0.78,0,3.00136762098922e-08
"x12433",49,10,"PGLSSEYOPTIM",0.95,0,5.50190524043237e-09
"12433",49,10,"Compar",0.565570129285289,0,-2.03209579896429e-07
"x3434",48,10,"PGLSSEY",1,0,-1.47800547452417e-11
"x12434",48,10,"PGLSSEYOPTIM",0.99,0,3.61201361262756e-10
"12434",48,10,"Compar",0.830783581968076,0,-2.65465329723914e-08
"x3435",46,10,"PGLSSEY",0.7,0,-9.58858459908041e-08
"x12435",46,10,"PGLSSEYOPTIM",0.64,0,-1.22113616006539e-07
"12435",46,10,"Compar",0.436859188170477,0,-6.83380834346942e-07
"x3436",42,10,"PGLSSEY",0.93,0,1.73886623192558e-08
"x12436",42,10,"PGLSSEYOPTIM",0.94,0,-1.49520878097354e-08
"12436",42,10,"Compar",0.0829874123583354,0,-1.3443040759321e-06
"x3437",48,10,"PGLSSEY",0.97,0,-1.55470294997578e-09
"x12437",48,10,"PGLSSEYOPTIM",0.94,0,2.91262487585228e-09
"12437",48,10,"Compar",0.504477302288539,0,-9.40790192435205e-08
"x3438",46,10,"PGLSSEY",0.48,0,-4.35172043806663e-08
"x12438",46,10,"PGLSSEYOPTIM",0.54,0,-3.75030373878192e-08
"12438",46,10,"Compar",0.0845016199513442,0,-3.73144156590674e-07
"x3439",45,10,"PGLSSEY",0.69,0,-2.06024555475716e-08
"x12439",45,10,"PGLSSEYOPTIM",0.74,0,-1.73024490875497e-08
"12439",45,10,"Compar",0.687901635002742,0,7.08294958420548e-08
"x3440",49,10,"PGLSSEY",0.9,0,7.02091841770799e-09
"x12440",49,10,"PGLSSEYOPTIM",0.9,0,7.05962655459564e-09
"12440",49,10,"Compar",0.460226397005028,0,1.48831338886607e-07
"x3441",46,10,"PGLSSEY",0.73,0,-9.60420272463957e-08
"x12441",46,10,"PGLSSEYOPTIM",0.69,0,-1.11408093956896e-07
"12441",46,10,"Compar",0.0595545923141518,0,-2.11525249832129e-06
"x3442",46,10,"PGLSSEY",0.55,0,-5.58023096766671e-08
"x12442",46,10,"PGLSSEYOPTIM",0.61,0,-4.74960868173704e-08
"12442",NA,NA,"Compar",NA,NA,NA
"x3443",48,10,"PGLSSEY",0.73,0,8.06622226155424e-08
"x12443",48,10,"PGLSSEYOPTIM",0.76,0,7.36170200076112e-08
"12443",48,10,"Compar",0.00120555006001877,0,3.10760724861605e-06
"x3444",45,10,"PGLSSEY",0.82,0,-1.58098121394184e-08
"x12444",45,10,"PGLSSEYOPTIM",0.83,0,-1.50588990172815e-08
"12444",45,10,"Compar",0.72297759981064,0,-8.52595630817391e-08
"x3445",49,10,"PGLSSEY",0.62,0,-9.07495383554492e-08
"x12445",49,10,"PGLSSEYOPTIM",0.59,0,-1.03916603105442e-07
"12445",49,10,"Compar",0.0702336250834203,0,1.66468021508061e-06
"x3446",42,10,"PGLSSEY",0.95,0,1.20747415188636e-08
"x12446",42,10,"PGLSSEYOPTIM",1,0,6.93203293212293e-10
"12446",NA,NA,"Compar",NA,NA,NA
"x3447",47,10,"PGLSSEY",0.63,0,4.98580947726823e-08
"x12447",47,10,"PGLSSEYOPTIM",0.44,0,8.48927750961303e-08
"12447",47,10,"Compar",0.00613020771195805,0,1.4902091961203e-06
"x3448",44,10,"PGLSSEY",0.99,0,8.5650970337853e-10
"x12448",44,10,"PGLSSEYOPTIM",0.83,0,1.34503393647167e-08
"12448",44,10,"Compar",0.108992012499979,0,3.47392033735282e-07
"x3449",47,10,"PGLSSEY",0.78,0,-6.29280778756036e-08
"x12449",47,10,"PGLSSEYOPTIM",0.63,0,-1.12579820401103e-07
"12449",47,10,"Compar",0.0899431087831271,0,1.3422770260971e-06
"x3450",48,10,"PGLSSEY",0.79,0,-7.07979147637407e-08
"x12450",48,10,"PGLSSEYOPTIM",0.66,0,-1.21101727351152e-07
"12450",48,10,"Compar",0.188602765523579,0,-1.45209942037528e-06
"x3451",44,10,"PGLSSEY",0.96,0,1.67113878447897e-08
"x12451",44,10,"PGLSSEYOPTIM",0.94,0,-2.820340426007e-08
"12451",44,10,"Compar",0.444720187270113,0,1.1181519914605e-06
"x3452",46,10,"PGLSSEY",0.61,0,2.55726279082163e-08
"x12452",46,10,"PGLSSEYOPTIM",0.68,0,2.05912214677314e-08
"12452",46,10,"Compar",0.371106474128408,0,-1.5649259419356e-07
"x3453",47,10,"PGLSSEY",0.99,0,4.52398195017172e-09
"x12453",47,10,"PGLSSEYOPTIM",0.99,0,3.25728078845264e-09
"12453",47,10,"Compar",0.28463959747162,0,-9.18818308450784e-07
"x3454",47,10,"PGLSSEY",0.68,0,-5.51855183606806e-08
"x12454",47,10,"PGLSSEYOPTIM",0.68,0,-5.62202762900291e-08
"12454",47,10,"Compar",0.317857472950365,0,-4.87974384801874e-07
"x3455",48,10,"PGLSSEY",0.57,0,-3.02546019830337e-08
"x12455",48,10,"PGLSSEYOPTIM",0.72,0,-1.90671441042809e-08
"12455",48,10,"Compar",0.756761003015403,0,5.49305029679233e-08
"x3456",48,10,"PGLSSEY",0.69,0,8.70802567720377e-08
"x12456",48,10,"PGLSSEYOPTIM",0.65,0,1.01036423958218e-07
"12456",48,10,"Compar",0.227676737021731,0,-9.6748548925176e-07
"x3457",49,10,"PGLSSEY",0.71,0,1.43970745262865e-07
"x12457",49,10,"PGLSSEYOPTIM",0.81,0,9.76195750350834e-08
"12457",49,10,"Compar",0.145437722029677,0,2.2586695904688e-06
"x3458",45,10,"PGLSSEY",0.98,0,1.26762814025911e-09
"x12458",45,10,"PGLSSEYOPTIM",0.98,0,-1.39083066757477e-09
"12458",45,10,"Compar",0.539926054788121,0,1.08035145331017e-07
"x3459",45,10,"PGLSSEY",0.87,0,5.21604261319153e-08
"x12459",45,10,"PGLSSEYOPTIM",0.63,0,1.59131890210827e-07
"12459",45,10,"Compar",0.593855643882012,0,5.61145501009235e-07
"x3460",48,10,"PGLSSEY",0.54,0,2.72563192963235e-07
"x12460",48,10,"PGLSSEYOPTIM",0.61,0,2.27222059685347e-07
"12460",48,10,"Compar",0.695216833493977,0,6.15310324496341e-07
"x3461",48,10,"PGLSSEY",0.88,0,-5.19374230699192e-08
"x12461",48,10,"PGLSSEYOPTIM",0.91,0,3.97202706901641e-08
"12461",48,10,"Compar",0.150278613634593,0,1.90778078187659e-06
"x3462",48,10,"PGLSSEY",0.81,0,3.12978743161436e-08
"x12462",48,10,"PGLSSEYOPTIM",0.71,0,4.89888669670758e-08
"12462",48,10,"Compar",0.169787872816246,0,6.46372869215635e-07
"x3463",46,10,"PGLSSEY",0.94,0,1.92255574990753e-08
"x12463",46,10,"PGLSSEYOPTIM",0.96,0,1.15221129039169e-08
"12463",46,10,"Compar",0.093693898113677,0,1.50126287118006e-06
"x3464",48,10,"PGLSSEY",0.68,0,-7.83954784499457e-08
"x12464",48,10,"PGLSSEYOPTIM",0.66,0,-8.17000469856961e-08
"12464",48,10,"Compar",0.992685708120851,0,4.97030517559852e-09
"x3465",47,10,"PGLSSEY",0.78,0,-5.80740743425899e-08
"x12465",47,10,"PGLSSEYOPTIM",0.87,0,-3.40656809639599e-08
"12465",47,10,"Compar",0.0827352691299308,0,1.28615033456819e-06
"x3466",45,10,"PGLSSEY",0.67,0,-2.04284389501625e-08
"x12466",45,10,"PGLSSEYOPTIM",0.7,0,-1.92160262535263e-08
"12466",45,10,"Compar",0.403960186512058,0,1.59282720871072e-07
"x3467",49,10,"PGLSSEY",0.98,0,1.49961181668872e-09
"x12467",49,10,"PGLSSEYOPTIM",0.98,0,1.64092656942624e-09
"12467",49,10,"Compar",0.988068376949556,0,2.66960625624831e-09
"x3468",42,10,"PGLSSEY",0.58,0,3.42921090817422e-07
"x12468",42,10,"PGLSSEYOPTIM",0.48,0,4.30557184881278e-07
"12468",42,10,"Compar",0.851425775024771,0,4.37310748896639e-07
"x3469",47,10,"PGLSSEY",0.92,0,2.00973723658232e-08
"x12469",47,10,"PGLSSEYOPTIM",0.76,0,6.19662216060073e-08
"12469",NA,NA,"Compar",NA,NA,NA
"x3470",47,10,"PGLSSEY",0.85,0,1.98684223490801e-08
"x12470",47,10,"PGLSSEYOPTIM",0.8,0,2.74374500863028e-08
"12470",47,10,"Compar",0.00412291843495005,0,1.28588653914871e-06
"x3471",48,10,"PGLSSEY",0.83,0,8.86033336912634e-08
"x12471",48,10,"PGLSSEYOPTIM",0.86,0,7.39389294610531e-08
"12471",NA,NA,"Compar",NA,NA,NA
"x3472",47,10,"PGLSSEY",0.97,0,-1.13673205258622e-09
"x12472",47,10,"PGLSSEYOPTIM",0.97,0,1.28528574618056e-09
"12472",47,10,"Compar",0.360267896442714,0,1.15130715034552e-07
"x3473",46,10,"PGLSSEY",0.79,0,1.2566611856838e-08
"x12473",46,10,"PGLSSEYOPTIM",0.71,0,1.72200851393019e-08
"12473",46,10,"Compar",0.825829221159065,0,3.50005829256862e-08
"x3474",49,10,"PGLSSEY",0.44,0,2.15459996097643e-07
"x12474",49,10,"PGLSSEYOPTIM",0.57,0,1.55391323872111e-07
"12474",49,10,"Compar",0.317047250128258,0,9.49665612887665e-07
"x3475",48,10,"PGLSSEY",0.76,0,4.09570138902063e-08
"x12475",48,10,"PGLSSEYOPTIM",0.89,0,1.78603496825254e-08
"12475",48,10,"Compar",0.0112191370615813,0,1.25856612227932e-06
"x3476",48,10,"PGLSSEY",0.75,0,-2.38068560858933e-08
"x12476",48,10,"PGLSSEYOPTIM",0.69,0,-2.90021644567469e-08
"12476",48,10,"Compar",0.2221245161354,0,3.31310742958935e-07
"x3477",45,10,"PGLSSEY",0.76,0,-7.00867810251312e-08
"x12477",45,10,"PGLSSEYOPTIM",0.89,0,-3.14409121244422e-08
"12477",45,10,"Compar",0.114518841491146,0,-1.25919997729037e-06
"x3478",49,10,"PGLSSEY",0.85,0,-7.76686677536694e-09
"x12478",49,10,"PGLSSEYOPTIM",0.96,0,-1.82245394419749e-09
"12478",49,10,"Compar",0.909156345309398,0,1.57856030098306e-08
"x3479",48,10,"PGLSSEY",0.78,0,7.73763937733297e-08
"x12479",48,10,"PGLSSEYOPTIM",0.9,0,3.44960491515073e-08
"12479",48,10,"Compar",0.931246813138908,0,7.85193877262201e-08
"x3480",49,10,"PGLSSEY",0.69,0,1.4543701575267e-08
"x12480",49,10,"PGLSSEYOPTIM",0.85,0,6.41239794025381e-09
"12480",NA,NA,"Compar",NA,NA,NA
"x3481",46,10,"PGLSSEY",0.74,0,4.63524661965529e-08
"x12481",46,10,"PGLSSEYOPTIM",0.96,0,7.54265418432083e-09
"12481",46,10,"Compar",0.523839277811785,0,2.91543276522168e-07
"x3482",48,10,"PGLSSEY",0.4,0,2.29555978001088e-07
"x12482",48,10,"PGLSSEYOPTIM",0.33,0,2.67960130365093e-07
"12482",48,10,"Compar",0.15720714479216,0,1.36867273174016e-06
"x3483",46,10,"PGLSSEY",0.64,0,-1.49808742855744e-07
"x12483",46,10,"PGLSSEYOPTIM",0.52,0,-2.13288367873776e-07
"12483",46,10,"Compar",0.560726434573081,0,-6.52547579939656e-07
"x3484",47,10,"PGLSSEY",0.93,0,1.17415067802299e-07
"x12484",47,10,"PGLSSEYOPTIM",0.93,0,1.16754880574762e-07
"12484",47,10,"Compar",0.855451078805663,0,-6.97699747267394e-07
"x3485",48,10,"PGLSSEY",0.81,0,1.42003016204883e-08
"x12485",48,10,"PGLSSEYOPTIM",0.74,0,-1.9264669784799e-08
"12485",48,10,"Compar",0.876738309320372,0,2.95168791900686e-08
"x3486",47,10,"PGLSSEY",0.63,0,-1.79089308686653e-08
"x12486",47,10,"PGLSSEYOPTIM",0.45,0,-2.56330747703316e-08
"12486",47,10,"Compar",0.647440872999457,0,-5.43532312535066e-08
"x3487",48,10,"PGLSSEY",0.6,0,-2.95871039827511e-08
"x12487",48,10,"PGLSSEYOPTIM",0.8,0,-1.49401082503227e-08
"12487",48,10,"Compar",0.888672244714446,0,2.93335190768748e-08
"x3488",46,10,"PGLSSEY",0.52,0,4.92603493896737e-07
"x12488",46,10,"PGLSSEYOPTIM",0.5,0,5.28668286965032e-07
"12488",46,10,"Compar",0.23075988054695,0,3.26757369159894e-06
"x3489",48,10,"PGLSSEY",0.53,0,-1.80777590195221e-07
"x12489",48,10,"PGLSSEYOPTIM",0.73,0,-9.73421244593706e-08
"12489",NA,NA,"Compar",NA,NA,NA
"x3490",49,10,"PGLSSEY",0.77,0,5.96070254399608e-08
"x12490",49,10,"PGLSSEYOPTIM",0.92,0,2.05993954595228e-08
"12490",49,10,"Compar",0.559193928915163,0,-4.12607521303223e-07
"x3491",48,10,"PGLSSEY",0.66,0,1.85907949717721e-08
"x12491",48,10,"PGLSSEYOPTIM",0.62,0,2.01226513643794e-08
"12491",48,10,"Compar",0.427522780838714,0,1.23682714026643e-07
"x3492",48,10,"PGLSSEY",0.91,0,-2.5466604628886e-08
"x12492",48,10,"PGLSSEYOPTIM",0.45,0,-2.03778419441967e-07
"12492",48,10,"Compar",0.972434559613771,0,-2.45288233288317e-08
"x3493",47,10,"PGLSSEY",0.83,0,-4.9539011315721e-08
"x12493",47,10,"PGLSSEYOPTIM",0.64,0,-1.03609731949902e-07
"12493",47,10,"Compar",0.83659639617661,0,-1.49731723968595e-07
"x3494",47,10,"PGLSSEY",0.68,0,-9.98122546974442e-08
"x12494",47,10,"PGLSSEYOPTIM",0.69,0,-9.8512474202939e-08
"12494",47,10,"Compar",0.369411134310739,0,7.95180641937162e-07
"x3495",44,10,"PGLSSEY",0.63,0,-5.82487992672196e-08
"x12495",44,10,"PGLSSEYOPTIM",0.66,0,-5.42574350804662e-08
"12495",NA,NA,"Compar",NA,NA,NA
"x3496",46,10,"PGLSSEY",0.52,0,-8.66576956020774e-08
"x12496",46,10,"PGLSSEYOPTIM",0.68,0,-5.56863885185271e-08
