"n","min","model","pval","simslope","slope"
145,20,"PGLSSEY",0.53,0,1.5713443493359e-08
145,20,"PGLSSEYOPTIM",0.51,0,1.63356655123358e-08
NA,NA,"Compar",NA,NA,NA
142,1,"PGLSSEY",0.37,0,2.33492261410563e-08
142,1,"PGLSSEYOPTIM",0.26,0,3.18424212272981e-08
NA,NA,"Compar",NA,NA,NA
139,5,"PGLSSEY",0.88,0,3.10825243376535e-09
139,5,"PGLSSEYOPTIM",0.94,0,1.59455106005002e-09
NA,NA,"Compar",NA,NA,NA
143,20,"PGLSSEY",0.69,0,1.46125813246323e-08
143,20,"PGLSSEYOPTIM",0.7,0,1.43304395939659e-08
NA,NA,"Compar",NA,NA,NA
143,20,"PGLSSEY",0.68,0,-1.02986337959997e-08
143,20,"PGLSSEYOPTIM",0.74,0,-8.00794503997054e-09
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.53,0,2.95943803414202e-08
141,10,"PGLSSEYOPTIM",0.51,0,3.10085356725641e-08
NA,NA,"Compar",NA,NA,NA
141,5,"PGLSSEY",0.54,0,-1.89483592161716e-08
141,5,"PGLSSEYOPTIM",0.37,0,-2.77540267384783e-08
NA,NA,"Compar",NA,NA,NA
142,1,"PGLSSEY",0.86,0,3.83020300686801e-09
142,1,"PGLSSEYOPTIM",0.36,0,1.95813358447315e-08
NA,NA,"Compar",NA,NA,NA
143,10,"PGLSSEY",0.92,0,-2.85891091818503e-09
143,10,"PGLSSEYOPTIM",0.88,0,-4.37879534337702e-09
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.48,0,-1.53047052003546e-08
141,10,"PGLSSEYOPTIM",0.49,0,-1.50063565888081e-08
NA,NA,"Compar",NA,NA,NA
138,1,"PGLSSEY",0.56,0,-1.8375627677983e-08
138,1,"PGLSSEYOPTIM",0.77,0,-9.45312008978949e-09
NA,NA,"Compar",NA,NA,NA
140,1,"PGLSSEY",0.57,0,-1.16150654245272e-08
140,1,"PGLSSEYOPTIM",0.7,0,-7.94791316870112e-09
NA,NA,"Compar",NA,NA,NA
138,1,"PGLSSEY",0.41,0,8.46037537381705e-08
138,1,"PGLSSEYOPTIM",0.44,0,7.53836529085573e-08
NA,NA,"Compar",NA,NA,NA
139,1,"PGLSSEY",0.97,0,-1.9537444039995e-09
139,1,"PGLSSEYOPTIM",0.81,0,1.06341449719856e-08
NA,NA,"Compar",NA,NA,NA
141,5,"PGLSSEY",0.67,0,1.44240737985972e-08
141,5,"PGLSSEYOPTIM",0.49,0,2.28582181094175e-08
NA,NA,"Compar",NA,NA,NA
138,5,"PGLSSEY",0.71,0,-7.91244582121098e-09
138,5,"PGLSSEYOPTIM",0.49,0,-1.47357274770722e-08
NA,NA,"Compar",NA,NA,NA
139,5,"PGLSSEY",0.86,0,4.81367988786849e-09
139,5,"PGLSSEYOPTIM",0.87,0,4.61449664231044e-09
NA,NA,"Compar",NA,NA,NA
137,5,"PGLSSEY",0.56,0,1.51871872200599e-08
137,5,"PGLSSEYOPTIM",0.45,0,1.97645162042619e-08
NA,NA,"Compar",NA,NA,NA
139,20,"PGLSSEY",0.94,0,2.36195359032371e-09
139,20,"PGLSSEYOPTIM",0.99,0,-3.39237561396525e-10
NA,NA,"Compar",NA,NA,NA
140,5,"PGLSSEY",0.7,0,8.560888142781e-09
140,5,"PGLSSEYOPTIM",0.58,0,1.21049239112945e-08
NA,NA,"Compar",NA,NA,NA
139,1,"PGLSSEY",0.81,0,-7.79241015996465e-09
139,1,"PGLSSEYOPTIM",0.97,0,-1.37963921272768e-09
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.28,0,-7.94787015898768e-08
138,10,"PGLSSEYOPTIM",0.15,0,-1.09151366811089e-07
NA,NA,"Compar",NA,NA,NA
143,1,"PGLSSEY",0.55,0,-1.09080084560762e-08
143,1,"PGLSSEYOPTIM",0.64,0,-8.83978214545576e-09
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.35,0,-3.13316571149231e-08
140,10,"PGLSSEYOPTIM",0.32,0,-3.33036631938699e-08
NA,NA,"Compar",NA,NA,NA
138,20,"PGLSSEY",0.48,0,-3.58718355004897e-08
138,20,"PGLSSEYOPTIM",0.5,0,-3.42964859283035e-08
NA,NA,"Compar",NA,NA,NA
135,1,"PGLSSEY",0.37,0,-5.99177608451653e-08
135,1,"PGLSSEYOPTIM",0.46,0,-4.92524167838887e-08
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.32,0,-1.97759107816999e-08
141,10,"PGLSSEYOPTIM",0.16,0,-2.74238092270214e-08
NA,NA,"Compar",NA,NA,NA
140,1,"PGLSSEY",0.58,0,-2.72055375696813e-08
