"n","min","model","pval","simslope","slope"
144,5,"Compar",0.582523503238938,0,-1.09376852436339e-07
142,20,"PGLSSEY",0.85,0,5.10364052766825e-09
142,20,"PGLSSEYOPTIM",0.94,0,2.10696148277951e-09
142,20,"Compar",0.0103404731101704,0,-2.50886259403678e-07
140,10,"PGLSSEY",0.92,0,-2.13865788314768e-09
140,10,"PGLSSEYOPTIM",0.89,0,-2.81689876477512e-09
140,10,"Compar",0.840081801156175,0,1.40362115699526e-08
138,20,"PGLSSEY",0.51,0,-1.2835927396529e-08
138,20,"PGLSSEYOPTIM",0.51,0,-1.28848842840847e-08
138,20,"Compar",0.0828367967705486,0,-1.16973516865595e-07
142,1,"PGLSSEY",0.25,0,-2.40817406805858e-08
142,1,"PGLSSEYOPTIM",0.12,0,-3.08402446120558e-08
142,1,"Compar",0.0168525556601367,0,-1.56868448934069e-07
136,10,"PGLSSEY",0.96,0,-1.28857528012459e-09
136,10,"PGLSSEYOPTIM",0.92,0,-2.64342134626866e-09
136,10,"Compar",0.920724439180022,0,-9.34994432296471e-09
137,20,"PGLSSEY",0.88,0,8.90021788309228e-09
137,20,"PGLSSEYOPTIM",0.88,0,8.92726071352438e-09
137,20,"Compar",0.0766810866092014,0,-3.55938182129967e-07
137,20,"PGLSSEY",0.37,0,-1.91078875477302e-08
137,20,"PGLSSEYOPTIM",0.21,0,-2.64194768330409e-08
137,20,"Compar",0.088686218768943,0,-1.25241069978686e-07
135,5,"PGLSSEY",0.47,0,3.68481816557616e-08
135,5,"PGLSSEYOPTIM",0.35,0,4.76164237969132e-08
135,5,"Compar",0.00985639188674847,0,-5.01936384958841e-07
136,1,"PGLSSEY",0.37,0,2.44254722027673e-08
136,1,"PGLSSEYOPTIM",0.43,0,2.1479154343159e-08
136,1,"Compar",0.56062969632835,0,-5.13116034804709e-08
140,1,"PGLSSEY",0.65,0,9.13159839738846e-09
140,1,"PGLSSEYOPTIM",0.92,0,2.06296497474591e-09
140,1,"Compar",0.084023573976086,0,-1.15758945315662e-07
144,10,"PGLSSEY",0.45,0,1.54242284919456e-08
144,10,"PGLSSEYOPTIM",0.15,0,3.01694343204912e-08
144,10,"Compar",0.883323799300932,0,9.77938669222278e-09
139,5,"PGLSSEY",0.49,0,-1.50650279946454e-08
139,5,"PGLSSEYOPTIM",0.59,0,-1.16325561370673e-08
139,5,"Compar",0.844094322771455,0,-1.39565291035967e-08
139,5,"PGLSSEY",0.32,0,-6.62069722977682e-08
139,5,"PGLSSEYOPTIM",0.39,0,-5.79772723281078e-08
139,5,"Compar",1.44207116057338e-05,0,-1.19251546733909e-06
136,5,"PGLSSEY",0.9,0,-3.29094354471974e-09
136,5,"PGLSSEYOPTIM",0.84,0,-5.39946667601487e-09
136,5,"Compar",0.0108461875367678,0,2.54784421709439e-07
143,5,"PGLSSEY",0.27,0,3.66716872058146e-08
143,5,"PGLSSEYOPTIM",0.28,0,3.58400748662508e-08
